종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가(원),상장주식수(주),상장시가총액(원)
048530,인트론바이오,61600,-1100,-1.75,61800,61600,118269,7289877600,62800,63400,58000,500,14643293,9.02027E+11
115310,인포바인,30100,0.00,0.00,30150,30100,5691,170960200,30250,30250,29600,500,3065000,92256500000
039290,인포뱅크,6220,-110.00,-1.74,6280,6220,49958,314275580,6320,6450,6170,500,8693978,54076543160
036220,인포피아,13850,650.00,4.92,13850,13800,461694,6336773150,13350,14250,13250,500,8696659,1.20449E+11
041020,인프라웨어,5290,20.00,0.38,5290,5280,86533,457898730,5170,5410,5170,500,18618160,98490066400
071200,인피니트헬스케어,9080,40.00,0.44,9120,9080,525125,4842696470,8970,9460,8930,500,24376583,2.21339E+11
101930,인화정공,6120,-10.00,-0.16,6120,6080,10673,64943350,6130,6190,6000,500,9331705,57110034600
078940,일경산업개발,2640,-40.00,-1.49,2660,2640,1130821,2979785010,2570,2795,2450,500,14796104,39061714560
068330,일신바이오,1600,0.00,0.00,1610,1600,2030683,3291000205,1570,1680,1520,100,44216140,70745824000
058450,일야,2335,-75.00,-3.11,2340,2335,39892,93756950,2375,2405,2330,500,9780000,22836300000
019540,일지테크,8870,0.00,0.00,8870,8860,55116,486443130,8870,8890,8760,500,13513500,1.19865E+11
094820,일진파워,5040,40.00,0.80,5040,5020,39704,198216765,5000,5050,4940,500,15078709,75996693360
049550,잉크테크,7970,-40.00,-0.50,8010,7970,61816,488482610,7670,8160,7670,500,8678270,69165811900
043910,자연과환경,1570,-105.00,-6.27,1570,1565,216293,342553815,1675,1675,1510,500,11875357,18644310490
049630,재영솔루텍,1775,85.00,5.03,1780,1775,209249,363376045,1650,1800,1605,500,31864445,56559389875
065530,전파기지국,18850,-750.00,-3.83,18850,18800,12622,241498000,19500,19700,18850,5000,5286000,99641100000
040420,정상제이엘에스,6800,40.00,0.59,6800,6750,10317,69869250,6760,6800,6740,500,15677552,1.06607E+11
045510,정원엔시스,1280,-20.00,-1.54,1290,1280,38304,49034640,1260,1315,1235,500,26388259,33776971520
065620,제낙스,7350,0.00,0.00,7360,7350,30800,226563850,7390,7480,7200,500,21372644,1.57089E+11
095700,제넥신,99400,5400,5.74,99500,99400,69366,6762779300,94000,99500,94000,500,7622820,7.57708E+11
187420,제노포커스,30900,-4450,-12.59,30950,30900,986398,31878441550,33800,34400,29950,500,8940453,2.7626E+11
123330,제닉,38650,-2850,-6.87,38700,38650,242307,9548293500,40550,41200,38200,500,6300000,2.43495E+11
159580,제로투세븐,12600,-350.00,-2.70,12600,12550,92435,1159815150,12700,12950,12050,500,12290000,1.54854E+11
147830,제룡산업,4915,165.00,3.47,4935,4915,160223,781730315,4770,5060,4680,500,7932320,38987352800
033100,제룡전기,4305,10.00,0.23,4310,4305,115388,490404355,4280,4320,4180,500,16062409,69148670745
019570,제미니투자,365,-9.00,-2.41,366,365,495984,182898397,369,383,361,500,24413570,8910953050
079370,제우스,18650,400.00,2.19,18650,18600,69117,1269302650,18100,18650,17950,500,10384000,1.93662E+11
054950,제이브이엠,60800,-1200,-1.94,60800,60700,5347,324735200,62100,62100,60400,500,6330908,3.84919E+11
137950,제이씨케미칼,2880,-45.00,-1.54,2885,2880,36484,107749045,2900,3045,2855,500,13340000,38419200000
033320,제이씨현시스템,2795,240.00,9.39,2800,2795,1473290,4152748710,2675,2940,2605,500,19114432,53424837440
126880,제이엔케이히터,5110,60.00,1.19,5110,5010,8065,40670350,5040,5140,5000,500,8000000,40880000000
033050,제이엠아이,1540,-65.00,-4.05,1550,1540,105911,164944350,1575,1610,1530,1000,32579342,50172186680
094970,제이엠티,2000,15.00,0.76,2000,1990,14126,27987085,1985,2000,1965,500,16748240,33496480000
058420,제이웨이,2600,-50.00,-1.89,2625,2600,46729,122739850,2695,2695,2540,500,9291750,24158550000
036420,제이콘텐트리,4215,-40.00,-0.94,4215,4210,899348,3802470735,4255,4315,4185,500,69330457,2.92228E+11
089790,제이티,6800,-70.00,-1.02,6800,6790,36147,245904910,6690,6940,6690,500,7472424,50812483200
052670,제일바이오,4730,185.00,4.07,4735,4730,1637884,7787604035,4625,4905,4570,500,9600000,45408000000
023440,제일제강,1800,-15.00,-0.83,1810,1800,17024,30436690,1820,1820,1780,500,14014055,25225299000
038010,제일테크노스,3460,-80.00,-2.26,3480,3460,43898,152613165,3480,3555,3430,500,9000000,31140000000
080220,제주반도체,9420,2170,29.93,0,9420,3807644,34806359720,8800,9420,8500,500,23428725,2.20699E+11
083660,젠트로,2030,0.00,0.00,2035,2030,64654,130946980,1970,2095,1970,500,9314033,18907486990
082270,젬백스,36400,-1500,-3.96,36450,36400,574617,21542285200,38000,39450,36400,500,28296697,1.03E+12
041590,젬백스테크놀러지,12300,-250.00,-1.99,12350,12300,495149,6257090400,12550,13050,12200,500,25349712,3.11801E+11
044060,조광ILI,4015,150.00,3.88,4030,4015,46074,183165155,3865,4050,3850,500,8289879,33283864185
034940,조아제약,4295,-105.00,-2.39,4300,4295,733231,3232577340,4500,4535,4270,500,28310231,1.21592E+11
101730,조이맥스,21750,-2150,-9.00,21800,21750,128867,2888271550,23200,23400,21600,500,8505234,1.84989E+11
067000,조이시티,31400,-50.00,-0.16,31450,31400,183259,5799432650,31300,32600,30600,500,11762443,3.69341E+11
033340,좋은사람들,2170,-305.00,-12.32,2185,2170,5487801,12821707650,2475,2560,2150,500,26412536,57315203120
036930,주성엔지니어링,6290,0.00,0.00,6290,6280,175310,1098195030,6160,6360,6090,500,48249212,3.03488E+11
072020,중앙백신,15950,300.00,1.92,16000,15950,426885,6859223000,15850,16500,15600,500,7320000,1.16754E+11
000440,중앙에너비스,36300,-500.00,-1.36,36700,36300,1365,50017950,37700,37700,35800,2500,1245426,45208963800
054180,중앙오션,1875,-75.00,-3.85,1905,1875,103137,196047165,1855,2025,1855,500,21860000,40987500000
155960,지디,4595,-195.00,-4.07,4595,4585,162894,747500725,4790,4790,4480,500,18149154,83395362630
114570,지스마트글로벌,23350,2000,9.37,23350,23300,808865,18627998600,20900,24200,20450,500,15930342,3.71973E+11
051160,지어소프트,1455,-75.00,-4.90,1455,1435,870719,1285139600,1475,1590,1355,500,12156245,17687336475
053050,지에스이,1920,10.00,0.52,1920,1905,54209,103823935,1910,1935,1900,500,27487602,52776195840
119850,지엔씨에너지,10550,150.00,1.44,10550,10500,262399,2795028100,10350,10950,10050,500,8560678,90315152900
065060,지엔코,1270,5.00,0.40,1270,1265,939087,1201439595,1260,1330,1245,500,45460828,57735251560
018290,지엠피,461,1.00,0.22,461,456,199770,91423686,468,468,452,500,61397542,28304266862
115450,지트리비앤티,14600,600.00,4.29,14600,14550,536708,7559744650,14000,14600,13150,500,20286670,2.96185E+11
018120,진로발효,40900,-800.00,-1.92,40950,40900,7052,288589400,41700,41700,40500,500,7524000,3.07732E+11
109820,진매트릭스,4070,20.00,0.49,4070,4045,300853,1252506095,4150,4325,3970,500,8471571,34479293970
086060,진바이오텍,3405,-5.00,-0.15,3455,3405,58230,201979325,3415,3565,3405,500,7903833,26912551365
036890,진성티이씨,6860,-140.00,-2.00,6870,6860,113832,789929040,7020,7120,6800,500,20000000,1.372E+11
007370,진양제약,6300,300.00,5.00,6300,6290,439210,2721663890,6020,6440,5990,500,12000000,75600000000
196450,차디오스텍,3355,-105.00,-3.03,3400,3355,130413,447998885,3370,3570,3320,500,18872534,63317351570
085660,차바이오텍,14250,-600.00,-4.04,14300,14250,629211,9138349600,14950,15000,14200,500,50349681,7.17483E+11
094850,참좋은레져,12600,-600.00,-4.55,12600,12550,80873,1024616650,12950,13150,12450,500,14000000,1.764E+11
004650,창해에탄올,35650,800.00,2.30,35650,35600,155698,5483560600,34850,35950,34050,500,7855890,2.80062E+11
111820,처음앤씨,7060,-410.00,-5.49,7060,7050,263864,1928688840,7450,7600,6740,500,8332918,58830401080
096240,청담러닝,11050,50.00,0.45,11100,11050,24054,267525550,10950,11200,10950,500,6213550,68659727500
013720,청보산업,2950,-125.00,-4.07,2965,2950,137920,405062305,3100,3100,2850,500,6549507,19321045650
047820,초록뱀,2700,-135.00,-4.76,2745,2700,412862,1146078960,2830,2890,2700,500,32391841,87457970700
016920,카스,1705,-10.00,-0.58,1705,1680,37654,63623325,1710,1715,1675,500,16174112,27576860960
071850,캐스텍코리아,6610,0.00,0.00,6610,6520,24649,161128120,6630,6640,6470,500,12373089,81786118290
066410,캔들미디어,914,-13.00,-1.40,914,910,388133,354879192,927,930,897,500,61670933,56367232762
050110,캠시스,2160,45.00,2.13,2175,2160,959126,2104068140,2135,2250,2100,500,43287874,93501807840
078340,컴투스,124500,-2100,-1.66,124700,124500,141319,17755070800,125100,129000,123000,500,10086746,1.2558E+12
044180,케이디건설,153,3.00,2.00,153,152,15903210,2463382671,152,162,148,100,147769214,22608689742
063440,케이디미디어,1305,10.00,0.77,1305,1300,154321,198142120,1290,1310,1245,500,16372124,21365621820
029480,케이디씨,1375,5.00,0.36,1375,1370,213593,293253635,1355,1395,1330,500,20144080,27698110000
043290,케이맥,10850,-50.00,-0.46,10900,10850,61392,675481650,10750,11550,10400,500,6838015,74192462750
203690,케이비제3호스팩,2285,0.00,0.00,0,0,0,0,0,0,0,100,10520000,24038200000
205500,케이비제4호스팩,2515,0.00,0.00,0,0,0,0,0,0,0,100,10520000,26457800000
208350,케이비제5호스팩,2375,10.00,0.42,2370,2340,11267,26431255,2365,2395,2325,100,5220000,12397500000
208640,케이비제6호스팩,2290,0.00,0.00,2290,2285,43345,98855370,2330,2330,2255,100,16000000,36640000000
214270,케이비제7호스팩,2560,-50.00,-1.92,2570,2560,3794,9687335,2690,2690,2535,100,5350000,13696000000
192250,케이사인,2550,-20.00,-0.78,2550,2545,595551,1500631010,2525,2565,2495,100,60391373,1.53998E+11
115500,케이씨에스,3155,5.00,0.16,3180,3155,13383,41964865,3100,3230,3100,500,12000000,37860000000
089150,케이씨티,2215,-5.00,-0.23,2220,2215,48080,106213090,2230,2230,2200,500,17150000,37987250000
025880,케이씨피드,1840,-10.00,-0.54,1850,1840,33644,62200065,1850,1895,1810,500,12423613,22859447920
093320,케이아이엔엑스,16500,-200.00,-1.20,16550,16500,21430,348821750,16800,16850,15950,500,4880000,80520000000
065940,케이에스씨비,9200,-150.00,-1.60,9200,9150,99145,921156290,9110,9640,8650,500,14070382,1.29448E+11
073010,케이에스피,3565,25.00,0.71,3565,3560,10519,37215055,3560,3595,3500,500,9444037,33667991905
105330,케이엔더블유,5930,-10.00,-0.17,5930,5790,6389,37270590,5940,6000,5700,500,5661347,33571787710
039420,케이엘넷,2085,-130.00,-5.87,2100,2085,317143,679388710,2190,2205,2085,500,24154730,50362612050
053810,케이엘티,1005,-20.00,-1.95,1010,1005,975793,984667749,1000,1065,950,500,50221036,50472141180
083550,케이엠,6050,410.00,7.27,6060,6050,3306125,20092662320,5930,6300,5810,500,9778918,59162453900
032500,케이엠더블유,9020,170.00,1.92,9120,9020,75668,695796780,8910,9330,8880,500,16100000,1.45222E+11
122800,케이티롤,5450,-230.00,-4.05,5450,5400,38273,207927230,5690,5790,5200,500,4200000,22890000000
204650,케이티비스팩1호,2435,35.00,1.46,2435,2400,5997,14594085,2320,2490,2320,100,5500000,13392500000
214150,케이티비스팩2호,2165,5.00,0.23,2165,2160,25895,55829770,2145,2185,2145,100,5500000,11907500000
064820,케이프,3530,80.00,2.32,3530,3525,187241,662761975,3420,3665,3210,500,18519252,65372959560
024880,케이피에프,3880,-110.00,-2.76,3880,3855,25645,99212455,3990,3990,3815,500,14886642,57760170960
042040,케이피엠테크,4205,25.00,0.60,4215,4205,206853,888150425,4250,4430,4175,500,8011096,33686658680
054410,케이피티,12800,500.00,4.07,12800,12500,29736,373041750,12700,12850,12000,500,5060000,64768000000
089010,켐트로닉스,7160,-390.00,-5.17,7160,7150,61379,449726440,7420,7590,7160,500,9307001,66638127160
052400,코나아이,31350,-1200,-3.69,31400,31350,151623,4820959950,32000,32850,31000,500,15559118,4.87778E+11
094860,코닉글로리,491,11.00,2.29,491,487,178841,85052166,488,491,461,100,40174465,19725662315
046070,코다코,2345,-45.00,-1.88,2345,2335,220016,512900255,2350,2390,2290,500,28215355,66165007475
047770,코데즈컴바인,509,0.00,0.00,0,0,0,0,0,0,0,500,50734463,25823841667
080530,코디에스,3530,-100.00,-2.75,3540,3530,132184,470003310,3575,3660,3475,500,12009261,42392691330
078650,코렌,2900,-100.00,-3.33,2910,2900,35794,104944995,2970,3095,2890,500,9902839,28718233100
104540,코렌텍,18500,1100,6.32,18500,18400,230791,4217121150,17600,18700,17300,500,8719245,1.61306E+11
027050,코리아나,13800,-1500,-9.80,13850,13800,3964596,55102635450,14600,14650,13150,500,40000000,5.52E+11
101670,코리아에스이,3795,5.00,0.13,3795,3780,42235,160401170,3790,3880,3745,500,7560000,28690200000
123410,코리아에프티,6530,110.00,1.71,6530,6470,25540,166554090,6420,6570,6420,100,27841064,1.81802E+11
036690,코맥스,4580,-70.00,-1.51,4585,4580,76302,349574125,4650,4650,4550,500,13468444,61685473520
049430,코메론,8920,-180.00,-1.98,8920,8900,84425,750875300,8960,9040,8800,500,9048000,80708160000
041960,코미팜,26150,-100.00,-0.38,26150,26100,426861,10938876350,24550,26700,24300,100,53175457,1.39054E+12
009730,코센,1720,0.00,0.00,1720,1715,204832,347426090,1705,1720,1670,500,33159088,57033631360
069110,코스온,35900,100.00,0.28,35900,35850,644080,22801553950,36050,37300,33850,500,16363196,5.87439E+11
048870,코아로직,1305,-10.00,-0.76,1305,1300,54847,71351110,1345,1345,1280,500,17133773,22359573765
038530,코아크로스,1800,105.00,6.19,1800,1795,1328562,2267683435,1685,1825,1575,500,46637349,83947228200
029960,코엔텍,3255,-65.00,-1.96,3260,3255,645408,2111951195,3290,3315,3250,500,50000000,1.6275E+11
102940,코오롱생명과학,146300,2400,1.67,146500,146300,173236,25863486300,143500,157500,142500,500,6690890,9.78877E+11
056000,코원,1870,70.00,3.89,1870,1865,68755,126583095,1800,1900,1795,500,10782000,20162340000
033290,코웰패션,2135,5.00,0.23,2145,2135,166467,357566975,2150,2210,2125,500,93064397,1.98692E+11
056360,코위버,6100,-240.00,-3.79,6160,6100,151147,920683130,6330,6330,5970,500,9796800,59760480000
121850,코이즈,3510,-265.00,-7.02,3535,3510,562017,1938766480,3590,3635,3220,500,9699159,34044048090
015710,코콤,10950,-350.00,-3.10,11000,10950,324995,3667947900,11300,11650,10850,500,17530500,1.91959E+11
052330,코텍,14000,300.00,2.19,14000,13950,61275,850949350,13800,14050,13550,500,12978794,1.81703E+11
126600,코프라,19350,150.00,0.78,19350,19300,50292,965421650,19250,19450,18600,500,8855708,1.71358E+11
200130,콜마비앤에이치,16600,850.00,5.40,16650,16600,950883,16115707800,16100,17850,15750,100,72364311,1.20125E+12
060280,큐렉소,6050,100.00,1.68,6060,6050,18239,107518930,6020,6100,5660,500,26954866,1.63077E+11
040350,큐로컴,1460,-10.00,-0.68,1460,1455,1302279,1930500095,1460,1520,1430,500,88126289,1.28664E+11
051780,큐로홀딩스,2305,25.00,1.10,2305,2295,181317,405275855,2200,2350,2150,500,22621310,52142119550
065560,큐브스,7750,50.00,0.65,7810,7750,277578,2186986160,7950,8000,7730,500,22398275,1.73587E+11
182360,큐브엔터,2830,5.00,0.18,2830,2815,63633,179759220,2805,2865,2800,100,25073767,70958760610
066310,큐에스아이,5780,0.00,0.00,5780,5770,84367,481480600,5640,5800,5600,500,8278230,47848169400
016600,큐캐피탈,440,-9.00,-2.00,444,440,127883,56483822,451,452,436,500,79833370,35126682800
067280,크레듀,57000,-3100,-5.16,57500,57000,28608,1662332200,60100,60600,56800,500,5926779,3.37826E+11
043590,크로바하이텍,4130,-250.00,-5.71,4160,4130,95931,404607075,4290,4375,4130,500,13000000,53690000000
114120,크루셜텍,11300,100.00,0.89,11300,11250,459147,5191056100,11100,11550,11050,500,27619684,3.12102E+11
083790,크리스탈,18250,50.00,0.27,18250,18200,394781,7197735250,18200,18700,17700,500,22615831,4.12739E+11
045520,크린앤사이언스,4180,40.00,0.97,4185,4180,1775673,7558614270,4200,4405,4140,500,6500000,27170000000
184230,키움스팩2호,2750,0.00,0.00,2750,2740,112220,306317705,2750,2860,2650,100,7000000,19250000000
054780,키이스트,4430,-175.00,-3.80,4435,4430,1969878,8711247945,4490,4595,4255,100,75995743,3.36661E+11
019770,탑금속,5470,100.00,1.86,5500,5470,68090,367217310,5280,5570,5240,500,11650000,63725500000
065130,탑엔지니어링,5500,-110.00,-1.96,5510,5500,108581,601437750,5600,5760,5450,500,15284050,84062275000
023160,태광,9650,-240.00,-2.43,9710,9650,116652,1137005400,9860,10050,9560,500,26500000,2.55725E+11
053620,태양,9990,-160.00,-1.58,10000,9990,19939,200310010,9850,10250,9850,500,8600000,85914000000
072520,태양기전,4860,-140.00,-2.80,4990,4860,15288,76276485,5000,5030,4860,500,7500000,36450000000
044490,태웅,15550,-250.00,-1.58,15550,15500,19694,309170300,15750,15950,15550,500,18165368,2.82471E+11
191420,테고사이언스,38550,50.00,0.13,39050,38550,31064,1196517400,37850,39250,37300,500,3702857,1.42745E+11
123100,테라세미콘,21750,150.00,0.69,21750,21700,414977,9152900250,22250,22500,21700,500,10017982,2.17891E+11
182690,테라셈,3215,5.00,0.16,3220,3215,51313,159574180,3205,3250,3010,500,13966340,44901783100
066700,테라젠이텍스,7130,-130.00,-1.79,7140,7130,223790,1617086040,7200,7380,7100,500,27775096,1.98036E+11
095610,테스,20900,-50.00,-0.24,20900,20850,144593,2957264750,20950,21150,19800,500,10264531,2.14529E+11
131970,테스나,16550,50.00,0.30,16600,16550,23302,381784500,16450,16600,16100,500,6850000,1.13368E+11
089030,테크윙,12000,-250.00,-2.04,12050,12000,347319,4120290750,12100,12200,11500,500,17279415,2.07353E+11
038540,텍셀네트컴,1890,-20.00,-1.05,1895,1890,665062,1264423565,1895,1940,1890,500,93583753,1.76873E+11
054450,텔레칩스,7810,-110.00,-1.39,7900,7810,47826,370429940,7780,7920,7500,500,10630978,83027938180
091440,텔레필드,4155,15.00,0.36,4155,4130,56579,234108035,4035,4285,3985,500,6957040,28906501200
200230,텔콘,10400,-100.00,-0.95,10400,10300,17555,180515100,10500,10500,10050,500,5022000,52228800000
051360,토비스,13250,50.00,0.38,13300,13250,342290,4502675750,12900,13400,12700,500,16717058,2.21501E+11
045340,토탈소프트,2760,-205.00,-6.91,2765,2760,530676,1476888960,2880,2880,2715,500,8558040,23620190400
057880,토필드,1690,-55.00,-3.15,1705,1690,66847,112860385,1730,1745,1665,500,13237785,22371856650
108230,톱텍,15100,-900.00,-5.63,15100,15050,95848,1485097600,16000,16250,14900,500,16290656,2.45989E+11
079970,투비소프트,6050,80.00,1.34,6050,5980,94807,582868230,5980,6340,5950,500,7850892,47497896600
052290,트레이스,2860,120.00,4.38,2860,2855,472580,1347725285,2765,2950,2765,500,33175894,94883056840
105550,트루윈,6280,70.00,1.13,6280,6230,25986,162462360,6200,6340,6050,500,7439388,46719356640
026150,특수건설,3745,40.00,1.08,3745,3740,21792,81146820,3715,3750,3670,500,9994814,37430578430
121800,티브이로직,2325,-75.00,-3.13,2380,2325,22684,53146230,2380,2395,2320,500,10633260,24722329500
033830,티비씨,6890,50.00,0.73,6890,6830,2420,16585410,6840,6980,6830,5000,10000000,68900000000
064760,티씨케이,24550,-350.00,-1.41,24550,24450,77063,1872728400,24650,24900,24000,500,11675000,2.86621E+11
131290,티에스이,16100,-900.00,-5.29,16200,16050,25052,409899200,16650,17300,15550,500,11061429,1.78089E+11
062860,티엘아이,6830,20.00,0.29,6830,6780,116259,769037900,6720,6830,6450,500,9829817,67137650110
104480,티케이케미칼,2135,0.00,0.00,2135,2130,579570,1244999520,2145,2195,2090,500,90895434,1.94062E+11
081150,티플랙스,1650,0.00,0.00,1650,1645,7667,12592300,1665,1665,1630,500,16825457,27762004050
130740,티피씨글로벌,3330,-10.00,-0.30,3330,3325,33899,112648490,3340,3375,3300,500,9450000,31468500000
084730,팅크웨어,17600,-700.00,-3.83,17600,17550,95177,1702354850,18300,18550,17550,500,8273934,1.45621E+11
046210,파나진,4700,-100.00,-2.08,4725,4690,25142,118699000,4890,4890,4675,500,26806666,1.25991E+11
034230,파라다이스,31200,250.00,0.81,31200,31150,908854,27716124650,30550,31300,29800,500,90942672,2.83741E+12
033540,파라텍,5330,90.00,1.72,5330,5300,49432,263855460,5370,5570,5130,500,11120000,59269600000
043200,파루,4645,525.00,12.74,4650,4645,10398146,47099977040,4290,4760,4230,500,17449268,81051849860
177830,파버나인,8630,-270.00,-3.03,8670,8630,11622,102014030,8940,8980,8610,500,5355636,46219138680
037070,파세코,7030,-130.00,-1.82,7120,7030,19777,141385020,7200,7240,7030,500,13200000,92796000000
150900,파수닷컴,9690,-110.00,-1.12,9690,9650,6786,65998640,9630,9990,9350,500,8076695,78263174550
047310,파워로직스,3410,-75.00,-2.15,3440,3410,81704,281289720,3550,3550,3395,500,28883010,98491064100
170790,파이오링크,9700,-150.00,-1.52,9700,9690,24798,241505870,9810,9970,9610,500,6686330,64857401000
049120,파인디앤씨,1715,15.00,0.88,1715,1710,86646,147855250,1685,1745,1685,500,18563320,31836093800
038950,파인디지털,7580,50.00,0.66,7580,7570,24336,182942540,7410,7600,7390,500,10190765,77245998700
106240,파인테크닉스,4050,-215.00,-5.04,4060,4050,770685,3168995410,4265,4360,3945,500,32153896,1.30223E+11
028040,파캔OPC,342,0.00,0.00,343,342,504419,173055243,343,352,332,500,37400798,12791072916
091700,파트론,8600,-70.00,-0.81,8610,8600,806245,7025287940,8610,8870,8570,500,54156410,4.65745E+11
194510,파티게임즈,76000,8400,12.43,76000,75900,550242,39980120100,68100,77100,66500,500,4992400,3.79422E+11
032800,판타지오,983,-1.00,-0.10,984,983,382020,380233674,989,1030,955,500,48934112,48102232096
043090,팜스웰바이오,6410,-140.00,-2.14,6430,6410,209414,1349529520,6480,6620,6350,500,19998227,1.28189E+11
027710,팜스토리,1145,-30.00,-2.55,1145,1140,699577,805752375,1160,1170,1135,500,80206969,91836979505
068050,팬엔터테인먼트,9400,380.00,4.21,9400,9380,424555,3889431480,9020,9440,8810,500,9243655,86890357000
043370,평화정공,14700,100.00,0.68,14750,14700,57151,837513700,14600,14800,14550,500,21000000,3.087E+11
119500,포메탈,2995,45.00,1.53,2995,2990,19037,56354700,2875,2995,2875,500,12024680,36013916600
016670,포비스티앤씨,2290,30.00,1.33,2295,2290,575900,1321514045,2255,2340,2235,500,38679337,88575681730
022100,포스코 ICT,5130,70.00,1.38,5140,5130,426513,2191722110,5080,5210,5040,500,152034729,7.79938E+11
009520,포스코엠텍,2355,-50.00,-2.08,2390,2355,95507,228302065,2445,2445,2330,500,41642703,98068565565
003670,포스코켐텍,11350,-400.00,-3.40,11400,11350,101026,1158433950,11600,11700,11350,500,59070000,6.70445E+11
189690,포시에스,8900,20.00,0.23,9020,8900,50768,459103970,8830,9240,8800,500,6212799,55293911100
078860,포인트아이,5500,250.00,4.76,5500,5490,63157,334693350,5380,5500,5170,500,12007615,66041882500
141020,포티스,14400,-500.00,-3.36,14400,14300,314228,4561968650,15350,15450,13000,500,19803210,2.85166E+11
032980,폴리비전,1555,25.00,1.63,1555,1550,242928,368163805,1535,1560,1485,500,18819823,29264824765
005670,푸드웰,5210,40.00,0.77,5220,5210,91375,467892655,5080,5280,4880,500,8000000,41680000000
094940,푸른기술,4765,-185.00,-3.74,4945,4765,23648,116945850,4835,5070,4765,500,4085915,19469384975
007330,푸른저축은행,6590,-170.00,-2.51,6330,6320,2747,18160060,6760,7290,6300,1000,15082800,99395652000
093380,풍강,3015,-25.00,-0.82,3025,3015,9292,28113305,3030,3040,3010,500,9879313,29786128695
023900,풍국주정,11400,-500.00,-4.20,11450,11400,35820,413717550,11900,12000,11300,500,8400000,95760000000
035200,프럼파스트,3490,-130.00,-3.59,3495,3490,96690,337228070,3620,3660,3340,500,6160000,21498400000
053610,프로텍,9230,40.00,0.44,9260,9230,41724,384641470,9190,9290,9120,500,9000000,83070000000
053160,프리엠스,4505,40.00,0.90,4505,4420,48830,221407790,4465,4725,4410,500,6000000,27030000000
060910,프리젠,920,0.00,0.00,0,0,0,0,0,0,0,500,5330469,4904031480
075130,플랜티넷,5530,-100.00,-1.78,5550,5530,38974,215862330,5630,5630,5510,500,8960000,49548800000
023770,플레이위드,10700,-1200,-10.08,10750,10700,64049,712912350,11900,12150,10400,500,2875832,30771402400
065270,플렉스컴,4010,-40.00,-0.99,4040,4010,71347,289161635,4100,4180,3995,500,13603563,54550287630
032580,피델릭스,3980,-160.00,-3.86,3985,3980,938050,3838377775,4200,4390,3825,500,18267273,72703746540
051380,피씨디렉트,2940,55.00,1.91,2940,2905,8068,23414880,2910,2945,2850,500,6918324,20339872560
131390,피앤이솔루션,5520,-60.00,-1.08,5520,5470,43702,239352430,5640,5640,5400,500,7140000,39412800000
024850,피에스엠씨,1425,150.00,11.76,1425,1420,675948,933820475,1300,1425,1300,500,38526601,54900406425
031980,피에스케이,13300,50.00,0.38,13350,13300,39456,524597400,13200,13450,13000,500,20329604,2.70384E+11
002230,피에스텍,5910,100.00,1.72,5910,5900,834392,5046136650,5880,6420,5800,500,18301378,1.08161E+11
137400,피엔티,7930,130.00,1.67,7930,7920,194627,1528521960,7810,7980,7660,500,7600000,60268000000
082390,피엘에이,800,8.00,1.01,801,800,51429,41047685,800,809,783,500,48058384,38446707200
128660,피제이메탈,1950,20.00,1.04,1955,1950,123429,241700185,1915,2005,1910,500,21969115,42839774250
006140,피제이전자,8500,-100.00,-1.16,8500,8430,161403,1398731910,8600,8950,8320,500,10000000,85000000000
087600,픽셀플러스,29500,500.00,1.72,29600,29500,487564,14431884900,29400,30300,28550,500,8166558,2.40913E+11
064800,필링크,6900,-600.00,-8.00,6900,6860,175488,1207267670,7100,7240,6520,500,7101000,48996900000
067310,하나마이크론,10100,-200.00,-1.94,10150,10100,221825,2256754100,10350,10450,10000,500,22370446,2.25942E+11
208370,하나머스트2호스팩,2265,-90.00,-3.82,2285,2265,3001,6731500,2230,2350,2230,100,5400000,12231000000
208870,하나머스트3호스팩,2990,80.00,2.75,2990,2960,82245,244603475,2935,3220,2830,100,2360000,7056400000
215100,하나머스트4호스팩,2180,-5.00,-0.23,2190,2180,8880,19379695,2165,2200,2165,100,2800000,6104000000
136480,하림,4850,-20.00,-0.41,4855,4850,1741417,8822416835,5100,5320,4850,500,53945938,2.61638E+11
024660,하림홀딩스,4955,-135.00,-2.65,4975,4955,849984,4363974005,5200,5340,4955,500,89157190,4.41774E+11
149980,하이로닉,100000,4000,4.17,100000,99900,210945,21874790700,97500,114800,96100,500,2774729,2.77473E+11
013030,하이록코리아,33500,-1550,-4.42,33500,33350,89808,2950898400,35000,35000,31050,500,13613232,4.56043E+11
126700,하이비젼시스템,12400,350.00,2.90,12450,12400,452940,5651943200,12050,12900,12000,500,14942112,1.85282E+11
200470,하이셈,2025,-40.00,-1.94,2030,2025,150203,305424665,2090,2090,2015,500,17553680,35546202000
106080,하이소닉,5000,220.00,4.60,5000,4995,100183,492069750,4605,5000,4605,500,10643911,53219555000
066980,하이쎌,1430,-155.00,-9.78,1430,1425,6197472,8949143605,1555,1580,1320,500,73428322,1.05003E+11
205470,하이제2호스팩,2180,0.00,0.00,2180,2170,512,1116160,2180,2180,2180,100,5500000,11990000000
106190,하이텍팜,15500,650.00,4.38,15550,15500,73329,1115475550,14850,15550,14800,500,7088782,1.09876E+11
066130,하츠,8910,470.00,5.57,8930,8910,702873,6293825280,8440,9220,8420,500,12800000,1.14048E+11
206400,한국2호스팩,2260,30.00,1.35,2225,2210,8713,19340955,2205,2295,2205,100,5500000,12430000000
